NOMBRE;DEPORTE;TIPO;FECHA;PAIS;LUGAR;;
;CONCENTRACION;CONCENTRACION;7/09/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;7/09/2015 0:00;Canada;TORONTO;;
;DEPORTIVO;DEPORTIVO;7/09/2015 0:00;Costa Rica;SAN JOSE;;
;DEPORTIVO;DEPORTIVO;7/08/2015 0:00;Colombia;GIRARDOT;;
;DEPORTIVO;DEPORTIVO;7/08/2015 0:00;Colombia;CuCUTA;;
;DEPORTIVO;DEPORTIVO;7/08/2015 0:00;Korea;KOREA;;
;CLASIFICATORIO;CLASIFICATORIO;7/07/2015 0:00;Brasil;SAO PAULO;;
;CONCENTRACION;CONCENTRACION;7/07/2015 0:00;Cuba;LA HABANA;;
;DEPORTIVO;DEPORTIVO;7/06/2015 0:00;Colombia;CALI;;
;NACIONAL;NACIONAL;7/06/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;7/05/2015 0:00;EspaÃ±a;BARCELONA;;
;DEPORTIVO;DEPORTIVO;7/04/2015 0:00;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;7/04/2015 0:00;Colombia;LA CALERA;;
;DEPORTIVO;DEPORTIVO;7/04/2015 0:00;Colomba;BOGOTA;;
;DEPORTIVO;DEPORTIVO;7/04/2015 0:00;Gwangju;COREA;;
;DEPORTIVO;DEPORTIVO;7/04/2015 0:00;Mexico;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Colombia;BUCARAMANGA;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Peru;LIMA;;
;CONCENTRACION;CONCENTRACION;7/03/2015 0:00;Brasil;SANTO ANDRE;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Colombia;TOCAIMA;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Surrey  Bc;CANADA;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;EspaÃ±a;MADRID;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Colombia;VALLEDUPAR;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Korea;GWANGJU;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Colombia;TUNJA;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Colombia;GIRARDOT;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Ecuador;CUENCA;;
;DEPORTIVO;DEPORTIVO;7/03/2015 0:00;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;7/02/2015 0:00;Bulgaria;ZHITNICA;;
;NACIONAL;NACIONAL;7/02/2015 0:00;Colombia;POR ASIGNAR;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Holanda;BREDA;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Brasil;COTIA;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Mexico;GUADALAJARA;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Por Definir;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Austria;ZELL AM SEE;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Colombia;TOLEMAIDA;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Peru;LIMA;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Por Definir;Por Definir;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Bolivia;SUCRE;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Por Definir;Por Definir;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;7/01/2015 0:00;Venezuela;POR DEFINIR;;
;ADMINISTRATIVO;ADMINISTRATIVO;06/30/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;06/30/2015 12:00:00 AM;Colombia;GIRARDOT;;
;DEPORTIVO;DEPORTIVO;06/30/2015 12:00:00 AM;Colombia;PEREIRA;;
;DEPORTIVO;DEPORTIVO;06/30/2015 12:00:00 AM;Colombia;MANIZALEZ;;
;DEPORTIVO;DEPORTIVO;06/29/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;06/29/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;06/28/2015 12:00:00 AM;Colombia;CUNDINAMARCA;;
;DEPORTIVO;DEPORTIVO;06/28/2015 12:00:00 AM;Panama;CIUDAD DE PANAMA;;
;DEPORTIVO;DEPORTIVO;06/27/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;06/27/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;06/27/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;06/27/2015 12:00:00 AM;Colombia;VILLAVICENCIO;;
;NACIONAL;NACIONAL;06/26/2015 12:00:00 AM;Colombia;POR ASIGNAR;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Mexico;;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;PEREIRA;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;AYAPEL CORDOBA;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;POPAYAN;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;SANTA MARTA;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;STA MARTA;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;El Salvador;SAN SALVADOR;;
;DEPORTIVO;DEPORTIVO;06/26/2015 12:00:00 AM;Usa;DALLAS;;
;INTERNACIONAL;INTERNACIONAL;06/25/2015 12:00:00 AM;;;;
;DEPORTIVO;DEPORTIVO;06/25/2015 12:00:00 AM;Colombia;COTA;;
;DEPORTIVO;DEPORTIVO;06/25/2015 12:00:00 AM;EspaÃ±a;CATALUÃ‘A;;
;DEPORTIVO;DEPORTIVO;06/25/2015 12:00:00 AM;Por Definir;POR DEFINIR;;
;CONCENTRACION;CONCENTRACION;06/25/2015 12:00:00 AM;Canada;TORONTO;;
;DEPORTIVO;DEPORTIVO;06/25/2015 12:00:00 AM;Colombia;ARMENIA;;
;DEPORTIVO;DEPORTIVO;06/23/2015 12:00:00 AM;Puerto Rico;Aguadilla;;
;DEPORTIVO;DEPORTIVO;06/23/2015 12:00:00 AM;Usa;BUFFALO  NY;;
;DEPORTIVO;DEPORTIVO;06/23/2015 12:00:00 AM;Japon;TOYOTA-SHI;;
;DEPORTIVO;DEPORTIVO;06/23/2015 12:00:00 AM;Colombia;ZIPAQUIRA;;
;DEPORTIVO;DEPORTIVO;06/23/2015 12:00:00 AM;Chile;VIÃ‘A DEL MAR;;
;DEPORTIVO;DEPORTIVO;06/22/2015 12:00:00 AM;Colombia;GUATAPE;;
;DEPORTIVO;DEPORTIVO;06/22/2015 12:00:00 AM;Colombia;PEREIRA;;
;DEPORTIVO;DEPORTIVO;06/22/2015 12:00:00 AM;Ciudad De Mexico;MEXICO;;
;DEPORTIVO;DEPORTIVO;06/20/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;06/20/2015 12:00:00 AM;Colombia;CARTAGENA;;
;DEPORTIVO;DEPORTIVO;06/20/2015 12:00:00 AM;Panama;CUIDAD DE PANAMA;;
;DEPORTIVO;DEPORTIVO;06/20/2015 12:00:00 AM;Francia;VENDEE;;
;DEPORTIVO;DEPORTIVO;06/20/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;06/20/2015 12:00:00 AM;Hungria;BUDAPEST;;
;DEPORTIVO;DEPORTIVO;06/20/2015 12:00:00 AM;Colombia;VILLAVICENCIO - META;;
;DEPORTIVO;DEPORTIVO;06/19/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;06/18/2015 12:00:00 AM;Colombia;BUCARAMANGA;;
;DEPORTIVO;DEPORTIVO;06/18/2015 12:00:00 AM;Colombia;BUCARAMANGA;;
;DEPORTIVO;DEPORTIVO;06/18/2015 12:00:00 AM;Colombia;BARRANQUILLA;;
;DEPORTIVO;DEPORTIVO;06/18/2015 12:00:00 AM;Polonia;SOPOT;;
;DEPORTIVO;DEPORTIVO;06/18/2015 12:00:00 AM;Colombia;MANIZALES;;
;DEPORTIVO;DEPORTIVO;06/18/2015 12:00:00 AM;Paraguay;ENCARNACION;;
;DEPORTIVO;DEPORTIVO;06/18/2015 12:00:00 AM;Colombia;PAIPA;;
;DEPORTIVO;DEPORTIVO;06/17/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;06/17/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;06/17/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;06/17/2015 12:00:00 AM;Colombia;MANIZALES;;
;DEPORTIVO;DEPORTIVO;06/16/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;06/16/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;06/16/2015 12:00:00 AM;Colombia;BOGOTA;;
;ACADEMICO;ACADEMICO;06/15/2015 12:00:00 AM;Nacional;NACIONAL;;
;DEPORTIVO;DEPORTIVO;06/15/2015 12:00:00 AM;Colombia;RIONEGRO (ANT);;
;DEPORTIVO;DEPORTIVO;06/14/2015 12:00:00 AM;Cuba;LA HABANA;;
;DEPORTIVO;DEPORTIVO;06/14/2015 12:00:00 AM;Colombia;PORE (CASANARE);;
;DEPORTIVO;DEPORTIVO;06/14/2015 12:00:00 AM;Colombia;BUCARAMANGA;;
;DEPORTIVO;DEPORTIVO;06/13/2015 12:00:00 AM;Colombia;CUNDINAMARCA;;
;DEPORTIVO;DEPORTIVO;06/13/2015 12:00:00 AM;Colombia;SANTANDER;;
;DEPORTIVO;DEPORTIVO;06/13/2015 12:00:00 AM;Por Definir;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;06/13/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;06/13/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;06/13/2015 12:00:00 AM;Colombia;SANTANDER;;
;PRECLASIFICATORIO;PRECLASIFICATORIO;6/12/2015 0:00;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Peru;LIMA;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;CARTAGENA;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Azerbaijan;BAKu;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Canada;GUELP;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;CASANARE;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Cuba;La Habana;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;DARIEN;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;PAIPA;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;PALMIRA;;
;DEPORTIVO;DEPORTIVO;6/12/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;6/11/2015 0:00;Colombia;ORTEGA;;
;DEPORTIVO;DEPORTIVO;6/11/2015 0:00;Colombia;APIA;;
;DEPORTIVO;DEPORTIVO;6/11/2015 0:00;Canada;SPRUCE MEADOWS;;
;DEPORTIVO;DEPORTIVO;6/11/2015 0:00;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;6/11/2015 0:00;Tolima;POR DEFINIR;;
;;;6/11/2015 0:00;Colombia;CARTAGENA;;
;DEPORTIVO;DEPORTIVO;6/11/2015 0:00;Mexico;CANCuN;;
;DEPORTIVO;DEPORTIVO;6/10/2015 0:00;Puerto Rico;SAN JUAN;;
;ACADEMICO;ACADEMICO;6/10/2015 0:00;Tolima;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;6/10/2015 0:00;Peru;LIMA;;
;ACADEMICO;ACADEMICO;6/10/2015 0:00;Tolima;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;6/09/2015 0:00;Por Definir;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;6/08/2015 0:00;Mexico;TAMAULIPAS;;
;DEPORTIVO;DEPORTIVO;6/08/2015 0:00;Mexico;NERIDA;;
;DEPORTIVO;DEPORTIVO;6/08/2015 0:00;Mexico;TAMAULIPAS;;
;CONCENTRACION;CONCENTRACION;6/08/2015 0:00;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;6/08/2015 0:00;Estados Unidos;YANKTON;;
;DEPORTIVO;DEPORTIVO;6/07/2015 0:00;Bolivar;MONTERIA;;
;CONCENTRACION;CONCENTRACION;6/07/2015 0:00;Canada;TORONTO;;
;;;6/06/2015 0:00;Polonia;WROCLAW;;
;DEPORTIVO;DEPORTIVO;6/06/2015 0:00;Colombia;GUATAVITA;;
;DEPORTIVO;DEPORTIVO;6/06/2015 0:00;Colombia;ZIPAQUIRA;;
;TECNICO-METODOLOGICO;TECNICO-METODOLOGICO;6/06/2015 0:00;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;6/06/2015 0:00;Colomba;BOGOTA;;
;DEPORTIVO;DEPORTIVO;6/06/2015 0:00;Colombia;CARTAGENA DE INDIAS;;
;NACIONAL;NACIONAL;6/06/2015 0:00;Colombia;VALLE DEL CAUCA;;
;DEPORTIVO;DEPORTIVO;6/06/2015 0:00;Por Definir;POR DEFINIR;;
;;;6/06/2015 0:00;Italia;RAVENNA;;
;DEPORTIVO;DEPORTIVO;6/06/2015 0:00;Colombia;COTA;;
;DEPORTIVO;DEPORTIVO;6/05/2015 0:00;Usa;MIAMI;;
;DEPORTIVO;DEPORTIVO;6/05/2015 0:00;Por Definir;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;6/05/2015 0:00;Colombia;LIGA DE SQUASH DE META;;
;DEPORTIVO;DEPORTIVO;6/05/2015 0:00;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;6/05/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;6/05/2015 0:00;Colombia;IBAGUE;;
;;;6/05/2015 0:00;Colombia;CARTAGENA;;
;DEPORTIVO;DEPORTIVO;6/05/2015 0:00;Colombia;LA CEJA - ANT.;;
;DEPORTIVO;DEPORTIVO;6/05/2015 0:00;Singapure;Por Definir;;
;DEPORTIVO;DEPORTIVO;6/04/2015 0:00;Colombia;FECODAZ;;
;DEPORTIVO;DEPORTIVO;6/04/2015 0:00;Colombia;CARTAGENA;;
;DEPORTIVO;DEPORTIVO;6/04/2015 0:00;Argentina;SANTA FE;;
;ACADEMICO;ACADEMICO;6/03/2015 0:00;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;6/03/2015 0:00;Colombia;BARRANQUILLA;;
;ACADEMICO;ACADEMICO;6/03/2015 0:00;Colombia;CARTAGENA;;
;DEPORTIVO;DEPORTIVO;6/03/2015 0:00;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Argentina;ROSARIO;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Colombia;CUCUTA;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Por Definir;;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Peru;LIMA;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Colombia;ROLDANILLO;;
;DEPORTIVO;DEPORTIVO;6/01/2015 0:00;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/30/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/30/2015 12:00:00 AM;Colombia;BUCARAMANGA;;
;DEPORTIVO;DEPORTIVO;05/29/2015 12:00:00 AM;Colombia;CALI;;
;NACIONAL;NACIONAL;05/29/2015 12:00:00 AM;Colombia;POR ASIGNAR;;
;DEPORTIVO;DEPORTIVO;05/29/2015 12:00:00 AM;Colombia;ARMENIA;;
;DEPORTIVO;DEPORTIVO;05/29/2015 12:00:00 AM;Colombia;PEREIRA;;
;DEPORTIVO;DEPORTIVO;05/29/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/29/2015 12:00:00 AM;Italia;TURIN;;
;DEPORTIVO;DEPORTIVO;05/29/2015 12:00:00 AM;Cargentina;BUENOS AIRES;;
;DEPORTIVO;DEPORTIVO;05/29/2015 12:00:00 AM;Colombia;CARTAGENA;;
;DEPORTIVO;DEPORTIVO;05/29/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/28/2015 12:00:00 AM;Colombia;SAN ANDRES ISLAS;;
;DEPORTIVO;DEPORTIVO;05/28/2015 12:00:00 AM;Portugal;LISBOA;;
;DEPORTIVO;DEPORTIVO;05/28/2015 12:00:00 AM;Colombia;TUNJA;;
;DEPORTIVO;DEPORTIVO;05/28/2015 12:00:00 AM;Colombia;CUCUTA;;
;CONCENTRACION;CONCENTRACION;05/28/2015 12:00:00 AM;Japon;TOKIO;;
;DEPORTIVO;DEPORTIVO;05/28/2015 12:00:00 AM;Italia;SASSARI;;
;DEPORTIVO;DEPORTIVO;05/27/2015 12:00:00 AM;Colombia;SANTA MARTHA;;
;INTERNACIONAL;INTERNACIONAL;05/27/2015 12:00:00 AM;Usa;CALIFORNIA;;
;NACIONAL;NACIONAL;05/27/2015 12:00:00 AM;Colombia;AGUA DE DIOS;;
;DEPORTIVO;DEPORTIVO;05/27/2015 12:00:00 AM;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;05/26/2015 12:00:00 AM;Turquia;ANTALYA;;
;DEPORTIVO;DEPORTIVO;05/26/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;05/24/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;05/24/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/24/2015 12:00:00 AM;Francia;PARIS;;
;DEPORTIVO;DEPORTIVO;05/23/2015 12:00:00 AM;Ecuador;QUITO;;
;NACIONAL;NACIONAL;05/23/2015 12:00:00 AM;Colombia;VILLAVICENCIO;;
;DEPORTIVO;DEPORTIVO;05/23/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/23/2015 12:00:00 AM;Colombia;VARIAS;;
;;;05/23/2015 12:00:00 AM;Francia;CHARTRES;;
;DEPORTIVO;DEPORTIVO;05/22/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/22/2015 12:00:00 AM;Colombia;BONZA;;
;;;05/22/2015 12:00:00 AM;Italia;MODENA;;
;DEPORTIVO;DEPORTIVO;05/22/2015 12:00:00 AM;Alemania;DORMAGEN;;
;DEPORTIVO;DEPORTIVO;05/22/2015 12:00:00 AM;Colombia;MONTERIA;;
;DEPORTIVO;DEPORTIVO;05/21/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/21/2015 12:00:00 AM;Colombia;CALI;;
;;;05/21/2015 12:00:00 AM;Nueva Zelanda;ZELANDA;;
;DEPORTIVO;DEPORTIVO;05/21/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/21/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/21/2015 12:00:00 AM;Colombia;BUCARAMANGA;;
;DEPORTIVO;DEPORTIVO;05/21/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/21/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/21/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/20/2015 12:00:00 AM;Usa;FULLERTON  CA;;
;DEPORTIVO;DEPORTIVO;05/20/2015 12:00:00 AM;Valle Del Cauca;CALI;;
;DEPORTIVO;DEPORTIVO;05/19/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/19/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/19/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/19/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/19/2015 12:00:00 AM;Colombia;BOGOTA- BONZA;;
;DEPORTIVO;DEPORTIVO;05/19/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/18/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/18/2015 12:00:00 AM;Colombia;TBA;;
;DEPORTIVO;DEPORTIVO;05/18/2015 12:00:00 AM;Alemania;DIUSBURG;;
;CLASIFICATORIO;CLASIFICATORIO;05/18/2015 12:00:00 AM;Bulgaria;STARA ZAGORA;;
;DEPORTIVO;DEPORTIVO;05/18/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/17/2015 12:00:00 AM;Colombia;MANIZALES;;
;DEPORTIVO;DEPORTIVO;05/17/2015 12:00:00 AM;Colombia;BOGOTA- BONZA;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Colombia;CALI;;
;;;05/16/2015 12:00:00 AM;Italia;LIGNANO SABBIADORO;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Colombia;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Colombia;CARTAGENA DE INDIAS;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Colombia;NEIVA;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Colombia;GINEBRA;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Por Definir;POR DEFINIR;;
;DEPORTIVO;DEPORTIVO;05/16/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;BOGOTA;;
;;;05/15/2015 12:00:00 AM;Colombia;VILLAVICENCIO;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;MANIZALEZ;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;CALI;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;CARTAGENA;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;FUNZA;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;LETICIA;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;VARIAS;;
;DEPORTIVO;DEPORTIVO;05/15/2015 12:00:00 AM;Colombia;LIGA DE SQUASH DE ANTIOQUIA-COUNTRY EJECUTIVOS;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Portugal;MONTEMOR;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Francia;LABAULE;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Colombia;PRADO;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Colombia;FUSAGASUGA;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Colombia;PEREIRA - RDA;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Usa;PORTLAND OR;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Colombia;Cucuta;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;05/14/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;05/13/2015 12:00:00 AM;Eeuu;GREEN BAY  WISCONSIN;;
;DEPORTIVO;DEPORTIVO;05/13/2015 12:00:00 AM;Japon;OKINAWA;;
;DEPORTIVO;DEPORTIVO;05/13/2015 12:00:00 AM;Colombia;BOGOTA;;
;DEPORTIVO;DEPORTIVO;5/12/2015 0:00;Rusia;Chelyabinsk;;
;ACADEMICO;ACADEMICO;5/12/2015 0:00;Ama;LETICIA;;
;DEPORTIVO;DEPORTIVO;5/11/2015 0:00;Colombia;TBA;;
;DEPORTIVO;DEPORTIVO;5/10/2015 0:00;Cordoba;MONTERIA;;
;DEPORTIVO;DEPORTIVO;5/10/2015 0:00;Brasil;SAO PABLO;;
;DEPORTIVO;DEPORTIVO;5/09/2015 0:00;Chile;ARICA;;
;DEPORTIVO;DEPORTIVO;5/09/2015 0:00;Colombia;MEDELLIN;;
;DEPORTIVO;DEPORTIVO;5/09/2015 0:00;Colombia;TRINIDAD(CASANARE);;
;DEPORTIVO;DEPORTIVO;5/08/2015 0:00;Usa;NEW JERSEY;;
